id,PosNeg,Class
1413680397444000000,Pos,Confidence
1413679018423970000,Pos,Confidence
1413676494186970000,Neg,Constraints
1413676492349870000,Neg,Constraints
1413674932031030000,Neg,Constraints
1413671570917130000,Pos,Responsibility
1413670982888210000,Pos,Calculation
1413670575688470000,Pos,Confidence
1413670537847390000,Pos,Responsibility
1413670309899640000,Neg,Constraints
1413661534098570000,Neg,Constraints
1413655623837780000,Neg,Constraints
1413654285368230000,Pos,Confidence
1413653461535650000,Pos,Confidence
1413647718778430000,Neg,Constraints
1413646698342010000,Pos,Confidence
1413641811390770000,Pos,Confidence
1413635972995040000,Pos,Confidence
1413632738863680000,Pos,Responsibility
1413627602653170000,Pos,Confidence
1413626482090400000,Neg,Constraints
1413606000897050000,Neg,Constraints
1413567300448380000,Pos,Responsibility
1413552090111110000,Pos,Responsibility
1413524518820220000,Pos,Calculation
1413517274066030000,Pos,Confidence
1413488599929020000,Neg,Calculation
1413480811106470000,Pos,Responsibility
1413464789448150000,Neg,Constraints
1413453696394940000,Neg,Constraints
1413451615697170000,Neg,Constraints
1413446949596850000,Neg,Constraints
1413444635171590000,Pos,Constraints
1413439373165550000,Neg,Constraints
1413431662629630000,Neg,Constraints
1413429034390730000,Neg,Constraints
1413427569416830000,Neg,Constraints
1413424407217780000,Neg,Constraints
1413420451922010000,Pos,Calculation
1413417458287790000,Neg,Constraints
1413416583175620000,Pos,Confidence
1413399001815150000,Neg,Constraints
1413398791282060000,Pos,Calculation
1413393692304410000,Neg,Constraints
1413388458685470000,Neg,Constraints
1413387993134490000,Pos,Calculation
1413382173025910000,Neg,Constraints
1413375689512810000,Neg,Constraints
1413374605679420000,Neg,Constraints
1413370978357280000,Pos,Confidence
1413370957855530000,Neg,Constraints
1413370332212120000,Neg,Constraints
1413369186953220000,Pos,Confidence
1413367695207130000,Neg,Calculation
1413360380508790000,Pos,Confidence
1413358670222530000,Neg,Constraints
1413352737161550000,Pos,Responsibility
1413350929684850000,Neg,Constraints
1413347911673380000,Neg,Confidence
1413342108807610000,Neg,Constraints
1413339096798220000,Pos,Confidence
1413335303171960000,Neg,Constraints
1413331793621620000,Neg,Constraints
1413330331155930000,Pos,Confidence
1413328544541730000,Neg,Constraints
1413327605562940000,Neg,Constraints
1413327343590930000,Pos,Calculation
1413326177146600000,Neg,Constraints
1413326040882040000,Pos,Confidence
1413324451643490000,Pos,Confidence
1413323290374850000,Neg,Constraints
1413318933705150000,Neg,Constraints
1413314280649150000,Neg,Constraints
1413310626235960000,Pos,Responsibility
1413309938131110000,Pos,Confidence
1413309395052540000,Neg,Constraints
1413308135591190000,Neg,Constraints
1413306034102220000,Neg,Constraints
1413305383372790000,Neg,Constraints
1413303923968920000,Neg,Constraints
1413301671661210000,Neg,Constraints
1413301470821190000,Pos,Confidence
1413295284814180000,Neg,Constraints
1413286107177880000,Pos,Responsibility
1413275751508440000,Neg,Constraints
1413103729616630000,Neg,Constraints
1413094489518830000,Pos,Calculation
1413088483766280000,Neg,Constraints
1413087543105510000,Neg,Constraints
1413062500359150000,Neg,Constraints
1413058657525270000,Neg,Constraints
1413046828744900000,Neg,Constraints
1413040821318730000,Neg,Calculation
1413037635367440000,Neg,Constraints
1413030337400090000,Neg,Constraints
1413029679980630000,Neg,Confidence
1413028433471310000,Neg,Constraints
1413021296540080000,Neg,Constraints
1413021086162120000,Pos,Responsibility
1413020403446930000,Pos,Confidence
1413016623988940000,Neg,Constraints
1413002048816050000,Neg,Constraints
1412996576251840000,Pos,Confidence
1412989735849520000,Neg,Constraints
1412989149867430000,Pos,Confidence
1412988808027520000,Neg,Constraints
1412981052239260000,Pos,Responsibility
1412979040072300000,Pos,Responsibility
1412975236580990000,Pos,Confidence
1412967576162880000,Pos,Confidence
1412959747486090000,Neg,Constraints
1412958429174370000,Pos,Confidence
1412955096372020000,Neg,Constraints
1412948395908490000,Neg,Constraints
1412944765495030000,Pos,Confidence
1412935363111350000,Neg,Constraints
1412930248195270000,Pos,Confidence
1412914946736680000,Pos,Confidence
1412914566523190000,Pos,Confidence
1412913390071070000,Pos,Responsibility
1412904853328720000,Neg,Constraints
1412903524501910000,Pos,Responsibility
1412899060432870000,Neg,Constraints
1412881264047120000,Pos,Responsibility
1412866121712100000,Pos,Complacency
1412773929794500000,Neg,Constraints
1412744177247460000,Neg,Constraints
1412727984893560000,Neg,Constraints
1412726355058470000,Pos,Confidence
1412726097335040000,Pos,Calculation
1412713134121370000,Neg,Constraints
1412700728406110000,Pos,Confidence
1412692672452570000,Neg,Constraints
1412691174855380000,Pos,Confidence
1412683721245810000,Neg,Constraints
1412675397217510000,Neg,Constraints
1412658836075200000,Pos,Confidence
1412653014930710000,Neg,Constraints
1412633947155030000,Neg,Constraints
1412633719697930000,Pos,Confidence
1412633596553170000,Neg,Constraints
1412632387721120000,Neg,Constraints
1412623560951020000,Pos,Calculation
1412622480825410000,Neg,Constraints
1412620670165340000,Neg,Constraints
1412610369990780000,Pos,Confidence
1412609563673510000,Pos,Responsibility
1412607865718590000,Pos,Confidence
1412595653247570000,Neg,Constraints
1412591359895100000,Neg,Constraints
1412575853003770000,Neg,Constraints
1412572627210690000,Neg,Constraints
1412567396175380000,Neg,Constraints
1412559680287640000,Pos,Calculation
1412553180936760000,Pos,Calculation
1412550928234800000,Neg,Confidence
1412549957865780000,Neg,Constraints
1412549192824750000,Pos,Calculation
1412546561515540000,Pos,Responsibility
1412545438134130000,Neg,Confidence
1412544599629860000,Neg,Constraints
1412544538162250000,Pos,Confidence
1412544466666220000,Pos,Complacency
1412543457051110000,Neg,Constraints
1412543042326650000,Neg,Confidence
1412542415353700000,Pos,Responsibility
1412541503029710000,Pos,Calculation
1412540689716440000,Neg,Constraints
1412537764264890000,Neg,Constraints
1412536993959920000,Pos,Calculation
1412535653028430000,Neg,Constraints
1412533949658580000,Neg,Constraints
1412533622662300000,Pos,Calculation
1412533024051260000,Pos,Calculation
1412531982546790000,Pos,Calculation
1412531839831400000,Pos,Calculation
1412529705996010000,Pos,Confidence
1412526256273330000,Pos,Constraints
1412524901005540000,Pos,Calculation
1412521871833050000,Neg,Constraints
1412519587896170000,Pos,Constraints
1412519540815110000,Neg,Constraints
1412519168218300000,Pos,Confidence
1412518234645880000,Pos,Constraints
1412514268633730000,Pos,Confidence
1412512973621370000,Neg,Constraints
1412503974901540000,Pos,Constraints
1412503402282500000,Neg,Constraints
1412500303639760000,Neg,Constraints
1412497871379710000,Neg,Constraints
1412493430433790000,Pos,Responsibility
1412485432344930000,Pos,Confidence
1412465681925230000,Pos,Constraints
1412441145515280000,Neg,Confidence
1412415848309010000,Neg,Constraints
1412410288528360000,Pos,Confidence
1412408426416720000,Pos,Responsibility
1412403112195670000,Pos,Confidence
1412397504147070000,Neg,Constraints
1412394169364970000,Neg,Constraints
1412392428313600000,Pos,Responsibility
1412388523001350000,Pos,Calculation
1412387902386960000,Neg,Constraints
1412382070131670000,Pos,Calculation
1412379256726760000,Pos,Calculation
1412376347779810000,Neg,Constraints
1412374559370530000,Pos,Calculation
1412374409176780000,Pos,Calculation
1412374095950330000,Pos,Calculation
1412369665305700000,Neg,Constraints
1412368056228080000,Neg,Constraints
1412368025018240000,Neg,Constraints
1412365887638670000,Neg,Confidence
1412365022651550000,Neg,Constraints
1412361614578180000,Pos,Confidence
1412360903874400000,Neg,Constraints
1412360612651290000,Neg,Constraints
1412355972907940000,Neg,Constraints
1412353022802360000,Neg,Constraints
1412351678418800000,Neg,Constraints
1412351636035440000,Pos,Calculation
1412351337707100000,Pos,Calculation
1412347257941230000,Neg,Constraints
1412346661326650000,Neg,Constraints
1412345603825090000,Neg,Constraints
1412344288151620000,Neg,Constraints
1412340734410180000,Neg,Constraints
1412338735497190000,Neg,Constraints
1412338007084990000,Pos,Calculation
1412337888453300000,Neg,Confidence
1412332827836780000,Pos,Confidence
1412332229968020000,Pos,Complacency
1412327932630940000,Pos,Calculation
1412326417535180000,Neg,Constraints
1412326359846690000,Pos,Calculation
1412322641139040000,Neg,Constraints
1412322129421290000,Neg,Constraints
1412320785507570000,Neg,Constraints
1412319268729800000,Neg,Constraints
1412316385351390000,Pos,Complacency
1412311176034140000,Neg,Constraints
1412309577748510000,Pos,Complacency
1412309285174840000,Pos,Calculation
1412306382917830000,Neg,Constraints
1412300444127300000,Neg,Calculation
1412299239120540000,Pos,Calculation
1412297692823180000,Pos,Calculation
1412293671844680000,Neg,Constraints
1412292919923410000,Neg,Confidence
1412292470495260000,Pos,Confidence
1412290449113430000,Neg,Constraints
1412289462843820000,Pos,Constraints
1412285669376880000,Neg,Constraints
1412285205113560000,Neg,Constraints
1412283237968220000,Neg,Constraints
1412277634268990000,Pos,Calculation
1412272488327740000,Pos,Calculation
1412269792665370000,Pos,Constraints
1412269404436400000,Pos,Calculation
1412269052769100000,Pos,Responsibility
1412264982205530000,Pos,Complacency
1412263877337700000,Pos,Calculation
1412262843609610000,Pos,Responsibility
1412262563375580000,Neg,Constraints
1412260291778210000,Neg,Constraints
1412253678929460000,Pos,Calculation
1412248693055490000,Pos,Calculation
1412248220902640000,Pos,Confidence
1412247091506670000,Pos,Complacency
1412246747724730000,Neg,Confidence
1412221308499230000,Neg,Constraints
1412217900639730000,Pos,Complacency
1412215082419810000,Neg,Constraints
1412212546132570000,Pos,Confidence
1412210789117660000,Neg,Confidence
1412210332177600000,Neg,Constraints
1412208688404690000,Neg,Constraints
1412208122677010000,Neg,Constraints
1412208071695200000,Neg,Calculation
1412206052351740000,Pos,Confidence
1412203012030790000,Pos,Complacency
1412197637550310000,Pos,Confidence
1412195498597830000,Pos,Calculation
1412194381600230000,Neg,Constraints
1412190384705310000,Neg,Constraints
1412189137969440000,Neg,Constraints
1412186922907140000,Neg,Constraints
1412183398257360000,Pos,Calculation
1412181938438240000,Pos,Calculation
1412181857878250000,Neg,Constraints
1412170177458810000,Pos,Confidence
1412165774752430000,Pos,Calculation
1412163604581790000,Neg,Constraints
1412162664554380000,Pos,Confidence
1412160739121380000,Neg,Constraints
1412159800918490000,Pos,Responsibility
1412154330166150000,Neg,Constraints
1412153326431450000,Neg,Constraints
1412152741506400000,Neg,Constraints
1412138192350820000,Neg,Constraints
1412131068442940000,Neg,Constraints
1412112891965180000,Neg,Constraints
1412083699445730000,Pos,Calculation
1412058780808870000,Neg,Constraints
1412055662868110000,Neg,Constraints
1412051395021200000,Neg,Constraints
1412050349372830000,Neg,Constraints
1412049011805020000,Pos,Responsibility
1412040078684080000,Neg,Confidence
1412032150262540000,Neg,Confidence
1412021089333440000,Neg,Complacency
1412008190640750000,Pos,Confidence
1412000508064060000,Neg,Confidence
1411983369651450000,Pos,Responsibility
1411981954937860000,Neg,Confidence
1411978723088240000,Neg,Constraints
1411977736466220000,Neg,Constraints
1411977202518740000,Pos,Confidence
1411973751088960000,Neg,Constraints
1411972225356330000,Pos,Calculation
1411966530036800000,Neg,Constraints
1411965689124900000,Neg,Constraints
1411960291198310000,Neg,Constraints
1411947837621820000,Neg,Calculation
1411942552643650000,Neg,Constraints
1411932402088220000,Neg,Constraints
1411932350712220000,Neg,Constraints
1411928220836840000,Pos,Responsibility
1411925025062410000,Pos,Responsibility
1411920609492090000,Pos,Calculation
1411918547211530000,Pos,Responsibility
1411916999790260000,Neg,Constraints
1411916313904250000,Pos,Confidence
1411914569258200000,Pos,Responsibility
1411907883382440000,Neg,Constraints
1411907502183100000,Pos,Calculation
1411904889966400000,Pos,Calculation
1411900759831060000,Neg,Constraints
1411900239380820000,Pos,Confidence
1411894173645430000,Pos,Confidence
1411893131826530000,Neg,Constraints
1411891949284380000,Pos,Calculation
1411890123772360000,Neg,Calculation
1411889978188040000,Pos,Calculation
1411885716712220000,Pos,Calculation
1411885552819870000,Pos,Calculation
1411884790005990000,Pos,Confidence
1411878357491350000,Neg,Constraints
1411876990940940000,Pos,Calculation
1411876628758600000,Pos,Calculation
1411864133910220000,Neg,Constraints
1411862788759190000,Pos,Calculation
1411860921064950000,Pos,Calculation
1411860855713530000,Pos,Calculation
1411860408474860000,Neg,Constraints
1411860078144010000,Pos,Calculation
1411852336989830000,Neg,Constraints
1411851261767380000,Neg,Constraints
1411851074089090000,Neg,Constraints
1411843181029710000,Pos,Complacency
1411841653954860000,Neg,Constraints
1411833699973280000,Neg,Constraints
1411831756597060000,Neg,Constraints
1411831442154210000,Pos,Calculation
1411829265839000000,Pos,Calculation
1411827059395990000,Pos,Calculation
1411822253738580000,Pos,Confidence
1411820089599430000,Pos,Complacency
1411818400871900000,Neg,Constraints
1411818290238800000,Pos,Responsibility
1411817488300470000,Neg,Constraints
1411816450747100000,Pos,Responsibility
1411813145581020000,Neg,Constraints
1411811235222360000,Pos,Calculation
1411810427927810000,Pos,Constraints
1411809428035100000,Neg,Constraints
1411807962016840000,Neg,Confidence
1411807569224490000,Neg,Constraints
1411806645756120000,Neg,Complacency
1411803426959230000,Neg,Confidence
1411794144628860000,Neg,Constraints
1411730568736240000,Neg,Constraints
1411682298953560000,Pos,Calculation
1411661200161570000,Neg,Constraints
1411659285600240000,Pos,Calculation
1411648683905410000,Pos,Confidence
1411646587277770000,Pos,Responsibility
1411635363790010000,Neg,Constraints
1411623509810310000,Neg,Constraints
1411617030541690000,Pos,Constraints
1411613668442260000,Neg,Constraints
1411613342167310000,Neg,Constraints
1411601270167670000,Pos,Calculation
1411599295753510000,Neg,Constraints
1411597820331650000,Pos,Responsibility
1411592395896990000,Pos,Calculation
1411592229609690000,Pos,Calculation
1411591322360630000,Neg,Constraints
1411589864559040000,Neg,Constraints
1411589741372320000,Neg,Constraints
1411588847515750000,Pos,Constraints
1411580036495200000,Neg,Confidence
1411577930065400000,Neg,Constraints
1411575865217930000,Pos,Calculation
1411575798058740000,Neg,Confidence
1411567415029240000,Pos,Calculation
1411562344577070000,Pos,Calculation
1411545216956330000,Pos,Responsibility
1411542293140490000,Neg,Constraints
1411540706154340000,Neg,Constraints
1411530525987290000,Pos,Calculation
1411530191696910000,Pos,Calculation
1411526357192890000,Pos,Confidence
1411517848803930000,Neg,Calculation
1411515934045460000,Pos,Calculation
1411515793410460000,Pos,Responsibility
1411508953343680000,Neg,Confidence
1411504828790970000,Neg,Constraints
1411504013112010000,Pos,Confidence
1411504008385070000,Neg,Constraints
1411498744722250000,Pos,Complacency
1411494073899240000,Neg,Confidence
1411492241172920000,Neg,Constraints
1411491176855730000,Pos,Responsibility
1411489791556810000,Neg,Constraints
1411486012052700000,Neg,Constraints
1411485021588750000,Neg,Confidence
1411482406888950000,Pos,Calculation
1411481358614990000,Pos,Calculation
1411475036402150000,Neg,Constraints
